time,latitude,longitude,u,v,mag,pco2_uatm,ssh,sst,sss,chl
2024-09-20,14.75,-101.5,2.130203247,4.24230957,4.747099785,441.88107,0.3895179,31.381062,33.54414,0.12186961
2024-09-20,14.75,-101.25,-1.447174072,3.106384277,3.426942672,440.4576,0.41126314,31.326918,33.558243,0.12650907
2024-09-20,14.75,-101.0,2.098510742,0.156112671,2.104309507,440.56702,0.35450992,30.305977,33.148342,0.12629175
2024-09-20,14.75,-100.75,-1.570404053,0.597976685,1.680400251,439.36984,0.31821927,30.592442,33.30263,0.12413725
2024-09-20,14.75,-100.5,1.983612061,-1.004898071,2.223631476,437.37036,0.41142574,31.315008,33.581326,0.13384692
2024-09-20,14.75,-100.25,2.311813354,0.672119141,2.407535072,437.46,0.3963649,30.5884,33.488987,0.12639326
2024-09-20,14.75,-100.0,2.753890991,-0.996780396,2.928734667,447.88177,0.32153407,30.341305,33.525246,0.13477458
2024-09-20,14.75,-99.75,-1.972045898,-5.318695068,5.672519921,426.7514,0.35354832,31.56947,33.431656,0.13125376
2024-09-20,14.75,-99.5,0.959945679,-0.309707642,1.008669683,431.0419,0.37526444,30.370937,33.324314,0.13956735
2024-09-20,14.75,-99.25,-1.965576172,0.079345703,1.96717702,434.16095,0.3879266,31.219072,33.33816,0.13967173
2024-09-20,14.75,-99.0,4.050811768,-0.265762329,4.059520365,424.87573,0.40688798,31.176191,33.324585,0.1372513
2024-09-20,14.75,-98.75,2.794296265,1.846618652,3.349342034,428.4964,0.4158499,31.04671,33.285656,0.13624422
2024-09-20,14.75,-98.5,1.152664185,-0.218963623,1.173277372,433.30612,0.44074604,31.14735,33.419018,0.1372792
2024-09-20,14.75,-98.25,1.218017578,1.042724609,1.603384368,431.61182,0.43215063,31.192467,33.459385,0.14218462
2024-09-20,14.75,-98.0,0.483169556,-0.781845093,0.919094429,424.91824,0.3192669,30.590347,32.85565,0.13702765
2024-09-20,14.75,-97.75,0.091629028,-3.051422119,3.052797541,434.1586,0.29146934,30.739374,32.78022,0.14095683
2024-09-20,14.75,-97.5,0.781234741,-1.649749756,1.825377215,413.4117,0.2719224,30.589197,32.85369,0.15954955
2024-09-20,14.75,-97.25,0.757095337,-0.549880981,0.935714937,427.6051,0.27587253,30.42239,33.29214,0.16238783
2024-09-20,14.75,-97.0,0.896087646,-1.491317749,1.739828066,423.316,0.3126707,30.723057,33.300045,0.1910419
2024-09-20,14.75,-96.75,0.803695679,-0.978652954,1.266368173,424.12408,0.28247908,30.63607,33.21537,0.16205092
2024-09-20,14.75,-96.5,-0.359436035,-1.314666748,1.362917063,414.93756,0.3604173,30.923267,33.34611,0.20610376
2024-09-20,14.75,-96.25,-0.660919189,-2.475830078,2.562527805,408.46582,0.3796518,30.2959,33.118584,0.26623815
2024-09-20,14.75,-96.0,2.19694519,-1.332244873,2.56932765,405.46368,0.35356197,30.130302,33.13717,0.20666258
2024-09-20,14.75,-95.75,1.544830322,-0.528839111,1.632841551,413.6474,0.34179947,30.628063,33.156605,0.25733688
2024-09-20,14.75,-95.5,-5.753555298,1.013504028,5.842139076,418.83835,0.31943488,31.03614,33.15033,0.31510597
2024-09-20,14.75,-95.25,-1.886047363,-2.763214111,3.345523409,422.28055,0.21430553,29.836237,33.226772,0.35268155
2024-09-20,14.75,-95.0,0.106109619,-1.938583374,1.941485192,406.29407,0.26726636,30.655504,33.17838,0.21412988
2024-09-20,14.75,-94.75,2.103881836,-0.655822754,2.203729172,427.09515,0.24589485,30.660404,33.313984,0.22096883
2024-09-20,14.75,-94.5,-2.511169434,1.930145264,3.167243701,397.58908,0.27652246,29.979076,33.386887,0.19152226
2024-09-20,14.75,-94.25,-2.57824707,2.014709473,3.272065436,413.79315,0.27606228,31.004782,33.159416,0.21748723
2024-09-20,14.75,-94.0,-1.808792114,-0.209594727,1.820895072,400.28363,0.29949778,31.216751,33.053078,0.19403131
2024-09-20,14.75,-93.75,-0.821243286,-0.977584839,1.276758651,402.7981,0.29251343,29.977251,32.915054,0.18657237
2024-09-20,14.75,-93.5,0.805923462,2.628829956,2.749592618,392.34894,0.2907376,30.092686,32.777782,0.16262038
2024-09-20,14.75,-93.25,2.724060059,0.573684692,2.783813451,402.39758,0.30151606,30.374329,33.035313,0.15168546
2024-09-20,14.75,-93.0,-0.088088989,1.660079956,1.662415451,400.80502,0.26374483,30.452341,33.156178,0.1435982
2024-09-20,14.75,-92.75,2.327468872,-1.933578491,3.025861387,372.00244,0.28151092,31.01212,32.285786,0.24086384
2024-09-20,14.75,-92.5,-1.986114502,0.896102905,2.178910561,359.5247,0.32136363,30.936573,31.747824,0.38429755
2024-09-20,14.75,-92.25,-0.831787109,-0.648895264,1.054957278,366.2063145454545,0.3216100872727273,30.92564027272727,31.94081209090909,0.35856711545454545
2024-09-20,14.75,-92.0,-0.704833984,-0.965301514,1.195239707,372.8879290909091,0.32185654454545454,30.914707545454544,32.13380018181818,0.3328366809090909
2024-09-20,14.75,-91.75,-0.235153198,-0.431274414,0.491217515,379.5695436363636,0.32210300181818186,30.90377481818182,32.32678827272728,0.30710624636363637
2024-09-20,14.75,-91.5,-0.325759888,2.093734741,2.118925358,386.2511581818182,0.3223494590909091,30.89284209090909,32.51977636363637,0.28137581181818183
2024-09-20,14.75,-91.25,0.081939697,2.296417236,2.297878639,392.9327727272727,0.3225959163636364,30.881909363636364,32.71276445454546,0.2556453772727273
2024-09-20,14.75,-91.0,-0.244979858,-0.280471802,0.37239705,399.6143872727273,0.32284237363636364,30.870976636363636,32.90575254545455,0.22991494272727273
2024-09-20,14.75,-90.75,-1.5519104,-0.950790405,1.820007771,406.2960018181818,0.3230888309090909,30.86004390909091,33.09874063636364,0.2041845081818182
2024-09-20,14.75,-90.5,0.072998047,0.541030884,0.545933267,412.9776163636364,0.32333528818181817,30.84911118181818,33.29172872727273,0.17845407363636365
2024-09-20,14.75,-90.25,-0.42276001,-1.163925171,1.238324606,419.6592309090909,0.3235817454545455,30.838178454545456,33.48471681818182,0.1527236390909091
2024-09-20,14.75,-90.0,-0.35093689,-0.486785889,0.60009766,426.3408454545455,0.32382820272727275,30.82724572727273,33.67770490909091,0.12699320454545454
2024-09-20,15.0,-105.0,-1.299713135,1.389587402,1.902684257,433.02246,0.32407466,30.816313,33.870693,0.10126277
2024-09-20,15.0,-104.75,-3.116378784,0.993347168,3.270864614,456.13892,0.3429671,30.484314,33.82627,0.10194704
2024-09-20,15.0,-104.5,-1.942779541,-0.069534302,1.944023499,448.8477,0.29980892,30.193777,33.236477,0.109483935
2024-09-20,15.0,-104.25,0.083358765,2.277282715,2.278807857,437.53625,0.32243615,30.803732,33.577248,0.108210176
2024-09-20,15.0,-104.0,-0.34173584,-1.061965942,1.115596274,436.7553,0.35123777,30.11661,33.41157,0.18408518
2024-09-20,15.0,-103.75,0.078216553,1.82069397,1.822373277,445.44055,0.33987683,30.381695,33.520638,0.11338043
2024-09-20,15.0,-103.5,-3.002120972,1.09588623,3.195887507,442.85004,0.35590604,30.271282,33.48729,0.10989037
2024-09-20,15.0,-103.25,1.04447937,-1.491165161,1.820579768,437.34247,0.38747218,31.375948,33.50306,0.112043366
2024-09-20,15.0,-103.0,-4.175628662,3.036819458,5.16315283,427.232,0.39006463,31.526873,33.45311,0.112526946
2024-09-20,15.0,-102.75,-0.140014648,1.154281616,1.162742513,427.11615,0.36770865,30.281342,33.36287,0.11288173
2024-09-20,15.0,-102.5,-1.901733398,2.281616211,2.970246194,427.01483,0.39301994,30.835537,33.335884,0.11439691
2024-09-20,15.0,-102.25,-0.116928101,1.460861206,1.465533229,429.76132,0.38581994,30.831425,33.3144,0.11550898
2024-09-20,15.0,-102.0,1.542938232,2.485336304,2.925329884,435.10715,0.3885961,30.4305,33.204987,0.12435976
2024-09-20,15.0,-101.75,-1.186401367,3.176803589,3.391110326,440.28534,0.4077267,30.826706,33.391464,0.13347776
2024-09-20,15.0,-101.5,-0.712036133,-0.902572632,1.149622899,422.72485,0.38450408,30.976131,33.498062,0.121136054
2024-09-20,15.0,-101.25,-0.113845825,3.861404419,3.863082313,437.74988,0.38274744,31.078629,33.57055,0.125121
2024-09-20,15.0,-101.0,-3.732910156,1.680404663,4.093699802,428.15875,0.39027372,31.042423,33.686626,0.12204404
2024-09-20,15.0,-100.75,-1.437744141,-0.199508667,1.451520555,438.50436,0.36893803,31.112251,33.279964,0.14608967
2024-09-20,15.0,-100.5,-1.698608398,-2.394226074,2.935573025,437.45908,0.39364246,30.824768,33.604786,0.13959536
2024-09-20,15.0,-100.25,2.852493286,3.777770996,4.733737598,441.08658,0.363832,32.018322,33.43213,0.13134992
2024-09-20,15.0,-100.0,3.218139648,3.73374939,4.929229889,436.34497,0.3539814,29.9433,33.57618,0.13357407
2024-09-20,15.0,-99.75,0.430786133,4.401412964,4.422444208,442.44003,0.3503506,29.846022,33.444504,0.14974838
2024-09-20,15.0,-99.5,-0.31980896,3.615539551,3.629656184,444.00967,0.37319642,29.861351,33.323784,0.13332425
2024-09-20,15.0,-99.25,1.716278076,4.096725464,4.441708,426.79776,0.38099948,31.426708,33.2764,0.13695456
2024-09-20,15.0,-99.0,1.353271484,-0.537536621,1.456121331,424.5747,0.3808882,30.678057,33.399696,0.1411115
2024-09-20,15.0,-98.75,-3.054397583,1.34664917,3.338084568,419.7435,0.39711273,30.952,33.250835,0.14198203
2024-09-20,15.0,-98.5,-1.032730103,3.740127563,3.880088357,433.62708,0.38588256,31.285479,32.884266,0.14352302
2024-09-20,15.0,-98.25,-1.353820801,-0.032241821,1.354204673,430.95563,0.39887923,30.87233,33.46088,0.14026895
2024-09-20,15.0,-98.0,2.366012573,0.327072144,2.388512442,432.11572,0.33420753,31.532145,33.24627,0.18626986
2024-09-20,15.0,-97.75,1.411636353,1.239257813,1.878424105,420.8717,0.27606738,30.344355,32.85051,0.14519525
2024-09-20,15.0,-97.5,-0.615783691,1.721862793,1.828660994,429.454,0.26419902,30.465351,33.01352,0.1646118
2024-09-20,15.0,-97.25,-3.250076294,-0.127059937,3.252559015,416.82373,0.3260219,30.712568,33.287746,0.19526267
2024-09-20,15.0,-97.0,-0.215393066,1.487487793,1.503001699,418.4286,0.29656383,30.981802,33.300255,0.17722455
2024-09-20,15.0,-96.75,-0.996047974,2.956741333,3.120004948,418.192,0.29628626,30.591291,33.185883,0.172974
2024-09-20,15.0,-96.5,0.628158569,-1.073928833,1.244148836,418.2823,0.34042498,30.540066,33.251934,0.16038232
2024-09-20,15.0,-96.25,-0.938232422,1.196533203,1.520516946,413.08994,0.2902479,30.359015,33.086086,0.21517782
2024-09-20,15.0,-96.0,1.181274414,1.558898926,1.955907744,408.78137,0.4099344,30.635307,33.148167,0.19224264
2024-09-20,15.0,-95.75,-1.075592041,-3.94682312,4.090759218,412.56363,0.3716369,30.80998,33.193306,0.22994918
2024-09-20,15.0,-95.5,1.427856445,2.617965698,2.9820326,415.60187,0.28933164,30.156546,33.35969,0.2906632
2024-09-20,15.0,-95.25,1.785568237,0.093963623,1.788038896,408.94135,0.24749132,30.88735,33.332977,0.19216044
2024-09-20,15.0,-95.0,0.103561401,-2.938766479,2.940590652,422.68875,0.25201598,31.159264,33.307533,0.239162
2024-09-20,15.0,-94.75,0.763626099,1.191299438,1.415033275,406.465,0.22915046,30.46358,33.05728,0.25438887
2024-09-20,15.0,-94.5,-0.220214844,-0.473922729,0.522587152,405.78796,0.25383842,30.395248,33.232357,0.21934305
2024-09-20,15.0,-94.25,-0.163650513,-0.651184082,0.671432945,385.99762,0.24258333,30.053009,33.053192,0.19969527
2024-09-20,15.0,-94.0,0.286331177,-1.500854492,1.527923345,384.1593,0.30845332,30.65383,33.19638,0.19020732
2024-09-20,15.0,-93.75,2.208465576,0.508087158,2.26615815,428.99255,0.29307714,30.34587,32.809814,0.17674364
2024-09-20,15.0,-93.5,-3.4400177,2.794906616,4.432293399,401.51486,0.33609942,31.000498,33.2669,0.15028793
2024-09-20,15.0,-93.25,-2.181991577,-1.583206177,2.695854047,396.4333,0.3003556,30.660906,33.00679,0.1713335
2024-09-20,15.0,-93.0,-1.781799316,-0.992645264,2.039645416,377.00912,0.34360746,31.45472,32.37064,0.17831449
2024-09-20,15.0,-92.75,-2.289627075,1.927947998,2.993221613,381.0202546153846,0.33047748,31.749275,32.012177,0.1727773573846154
2024-09-20,15.0,-92.5,1.362915039,-0.75743103,1.55924314,385.0313892307692,0.3324245375,31.664687583333333,32.174973083333335,0.16724022476923076
2024-09-20,15.0,-92.25,0.298019409,0.593460083,0.664086168,389.0425238461538,0.334371595,31.580100166666668,32.33776916666667,0.16170309215384615
2024-09-20,15.0,-92.0,-0.848129272,-0.524108887,0.997002201,393.0536584615385,0.3363186525,31.49551275,32.50056525,0.15616595953846152
2024-09-20,15.0,-91.75,0.91368103,1.321273804,1.606417595,397.0647930769231,0.33826571,31.410925333333335,32.663361333333334,0.15062882692307691
2024-09-20,15.0,-91.5,-1.296463013,-0.410903931,1.360021464,401.0759276923077,0.3402127675,31.326337916666667,32.82615741666667,0.1450916943076923
2024-09-20,15.0,-91.25,-0.205795288,-1.030853271,1.051194638,405.0870623076923,0.342159825,31.241750500000002,32.9889535,0.13955456169230768
2024-09-20,15.0,-91.0,-0.813232422,-0.988693237,1.280180179,409.0981969230769,0.3441068825,31.157163083333334,33.151749583333334,0.13401742907692307
2024-09-20,15.0,-90.75,-0.118026733,-0.111526489,0.162383705,413.1093315384615,0.34605394,31.072575666666665,33.31454566666667,0.12848029646153847
2024-09-20,15.0,-90.5,-0.676742554,-1.159378052,1.342437317,417.1204661538461,0.3480009975,30.98798825,33.47734175,0.12294316384615384
2024-09-20,15.0,-90.25,-0.926605225,-0.74559021,1.189328383,421.1316007692308,0.34994805500000004,30.903400833333333,33.640137833333334,0.11740603123076923
2024-09-20,15.0,-90.0,0.539550781,0.028518677,0.540303952,425.1427353846154,0.3518951125,30.818813416666668,33.80293391666667,0.11186889861538461
2024-09-20,15.25,-105.0,4.512298584,-2.967575073,5.400679617,429.15387,0.35384217,30.734226,33.96573,0.106331766
2024-09-20,15.25,-104.75,-0.997589111,-0.311843872,1.045194066,453.86005,0.35523635,30.534992,33.777912,0.10360553
2024-09-20,15.25,-104.5,1.068603516,2.136123657,2.388501152,436.33212,0.3559232,30.33299,33.694122,0.10537216
2024-09-20,15.25,-104.25,3.689056396,1.765258789,4.089654715,428.8385,0.3116189,30.282545,33.51657,0.10751688
2024-09-20,15.25,-104.0,2.195877075,3.761367798,4.355429237,429.6069,0.36062828,30.250134,33.156162,0.11234837
2024-09-20,15.25,-103.75,0.337753296,-0.371002197,0.501716971,439.888,0.35843807,31.124298,33.589024,0.11086865
2024-09-20,15.25,-103.5,6.431808472,7.281188965,9.715136281,434.41364,0.3769037,30.31424,33.23163,0.11043955
2024-09-20,15.25,-103.25,0.24446106,1.11340332,1.139924631,434.8079,0.36800668,30.58091,33.38288,0.1106615
2024-09-20,15.25,-103.0,-0.547622681,-2.231582642,2.297792786,427.256,0.36200684,30.505878,33.389416,0.13237935
2024-09-20,15.25,-102.75,-1.88633728,2.024154663,2.76685208,421.06036,0.38701904,30.845161,33.08573,0.12528482
2024-09-20,15.25,-102.5,3.422042847,1.456512451,3.719113572,429.3898,0.3916352,30.731043,33.099674,0.12304653
2024-09-20,15.25,-102.25,6.145462036,7.330505371,9.565720706,434.07443,0.38974664,30.73993,33.25931,0.11455205
2024-09-20,15.25,-102.0,-0.670913696,0.768554688,1.020196793,436.22717,0.39520285,31.288624,33.418365,0.12260878
2024-09-20,15.25,-101.75,-0.766784668,-1.422821045,1.616285387,437.35934,0.40404114,31.001081,33.582928,0.119777806
2024-09-20,15.25,-101.5,-1.865783691,0.813796997,2.035537849,441.37476,0.39137673,30.55326,33.471615,0.12626646
2024-09-20,15.25,-101.25,1.38923645,-0.55406189,1.49564785,438.22125,0.39217767,30.909824,33.56795,0.122623175
2024-09-20,15.25,-101.0,0.514129639,5.173843384,5.199325403,425.4373,0.38956457,31.030098,33.128162,0.13417381
2024-09-20,15.25,-100.75,-2.013198853,-0.337844849,2.04134974,428.18347,0.38960633,31.401867,33.62475,0.1312572
2024-09-20,15.25,-100.5,1.262420654,-1.080062866,1.661397515,437.06998,0.3929453,31.535376,33.335518,0.13984102
2024-09-20,15.25,-100.25,0.68031311,1.083068848,1.279009014,438.9552,0.39771742,31.169445,33.253468,0.14601147
2024-09-20,15.25,-100.0,0.606567383,0.316833496,0.684329931,446.1994,0.38765863,31.084051,33.23938,0.13267156
2024-09-20,15.25,-99.75,0.578659058,-1.801315308,1.891978632,446.24362,0.39224347,31.085352,33.370144,0.15828559
2024-09-20,15.25,-99.5,0.101745605,-1.496139526,1.499595162,447.5542,0.38235033,31.360535,33.332203,0.1495407
2024-09-20,15.25,-99.25,2.131744385,1.104751587,2.401001914,435.62738,0.37140945,31.357346,33.302414,0.14693117
2024-09-20,15.25,-99.0,3.144485474,1.544891357,3.503495141,429.85266,0.38221803,31.676914,33.07874,0.13863151
2024-09-20,15.25,-98.75,0.371047974,1.973724365,2.008298899,436.37585,0.36628005,30.173243,33.138416,0.15126312
2024-09-20,15.25,-98.5,2.078414917,-3.617919922,4.172427726,426.3051,0.4000039,31.648695,33.119698,0.14827605
2024-09-20,15.25,-98.25,1.17880249,-0.404159546,1.246162208,438.10706,0.37204957,31.20172,32.570023,0.14551876
2024-09-20,15.25,-98.0,1.974807739,-0.158569336,1.981163759,406.3404,0.3309303,30.920021,33.52709,0.14421329
2024-09-20,15.25,-97.75,1.83883667,-2.286148071,2.933904106,432.73148,0.3366237,31.133677,33.30167,0.17350444
2024-09-20,15.25,-97.5,2.459182739,-0.264038086,2.473316772,428.48636,0.34805757,31.167162,33.11064,0.18826805
2024-09-20,15.25,-97.25,-1.453659058,4.323608398,4.561437738,425.05658,0.28562808,30.80277,33.284985,0.18441533
2024-09-20,15.25,-97.0,1.994552612,-0.614624023,2.08710393,416.16473,0.27427822,30.484333,33.235962,0.16503428
2024-09-20,15.25,-96.75,0.884460449,0.329086304,0.943699148,414.41727,0.3419035,30.997889,33.313354,0.18246329
2024-09-20,15.25,-96.5,-8.178543091,0.028869629,8.178594044,411.96167,0.27718937,30.474285,33.146954,0.17054719
2024-09-20,15.25,-96.25,0.749267578,0.916748047,1.183988549,411.449,0.3207017,30.18812,33.227997,0.20444173
2024-09-20,15.25,-96.0,-0.717163086,0.686416626,0.99271883,414.90924,0.30391508,30.220192,33.218296,0.19073594
2024-09-20,15.25,-95.75,-2.373260498,-0.441360474,2.413952042,413.79605,0.30860913,30.39574,33.07938,0.28365505
2024-09-20,15.25,-95.5,-2.642425537,-2.138137817,3.399124306,408.74274,0.27852574,29.825123,32.914574,0.3902872
2024-09-20,15.25,-95.25,-3.174682617,-1.060714722,3.347196654,406.03882,0.270658,30.276913,33.466667,0.3834096
2024-09-20,15.25,-95.0,0.207687378,2.07069397,2.081083267,407.64624,0.25666872,30.57678,33.28967,0.22284037
2024-09-20,15.25,-94.75,-2.446243286,4.432174683,5.062438013,424.28217,0.24266629,30.10155,33.025204,0.22497663
2024-09-20,15.25,-94.5,-1.516708374,2.411743164,2.849019021,421.5334,0.29386422,30.453255,33.426575,0.18341777
2024-09-20,15.25,-94.25,-0.46585083,-0.690933228,0.833310099,388.67612,0.28257868,31.145039,33.22647,0.18937969
2024-09-20,15.25,-94.0,-0.166000366,-1.220733643,1.231968647,425.97534,0.2740746,30.19902,32.929234,0.1752441
2024-09-20,15.25,-93.75,1.558761597,2.00189209,2.53718538,428.33777,0.35452032,31.15142,33.3245,0.14500609
2024-09-20,15.25,-93.5,-2.225921631,2.929367065,3.679119257,402.74622,0.35612804,31.19606,32.92551,0.15376973
2024-09-20,15.25,-93.25,-2.683822632,-1.63444519,3.142342279,375.2344,0.28274095,30.638365,32.137177,0.2399355
2024-09-20,15.25,-93.0,-0.878097534,-0.665557861,1.101826913,369.14496,0.29540128,30.931864,31.85403,0.20389673
2024-09-20,15.25,-92.75,-0.70262146,-0.86328125,1.113072968,373.6030476923077,0.30113940307692305,30.921713923076926,32.015066153846156,0.1961875696153846
2024-09-20,15.25,-92.5,0.67590332,0.516403198,0.850598355,378.0611353846154,0.3068775261538461,30.911563846153847,32.17610230769231,0.18847840923076922
2024-09-20,15.25,-92.25,-0.470046997,-0.423065186,0.63239887,382.5192230769231,0.31261564923076923,30.90141376923077,32.337138461538466,0.18076924884615383
2024-09-20,15.25,-92.0,-0.755981445,0.161560059,0.773052132,386.97731076923077,0.3183537723076923,30.891263692307692,32.49817461538461,0.17306008846153847
2024-09-20,15.25,-91.75,-1.232971191,0.027481079,1.233277409,391.43539846153845,0.32409189538461536,30.881113615384617,32.65921076923077,0.1653509280769231
2024-09-20,15.25,-91.5,-1.375930786,0.182876587,1.388030754,395.8934861538462,0.3298300184615384,30.870963538461538,32.82024692307692,0.1576417676923077
2024-09-20,15.25,-91.25,0.850952148,0.087509155,0.855439893,400.3515738461539,0.33556814153846154,30.860813461538463,32.98128307692308,0.1499326073076923
2024-09-20,15.25,-91.0,0.558120728,-0.661880493,0.865785501,404.80966153846157,0.3413062646153846,30.850663384615384,33.14231923076923,0.14222344692307692
2024-09-20,15.25,-90.75,-0.22543335,-1.131332397,1.153574093,409.26774923076925,0.34704438769230767,30.84051330769231,33.30335538461539,0.13451428653846154
2024-09-20,15.25,-90.5,0.545074463,0.148361206,0.564904609,413.72583692307694,0.35278251076923073,30.83036323076923,33.464391538461534,0.12680512615384615
2024-09-20,15.25,-90.25,-0.470108032,-0.030075073,0.471069073,418.1839246153846,0.35852063384615385,30.820213153846154,33.62542769230769,0.11909596576923077
2024-09-20,15.25,-90.0,0.255187988,-0.087615967,0.269810057,422.6420123076923,0.3642587569230769,30.810063076923075,33.78646384615384,0.11138680538461539
2024-09-20,15.5,-105.0,0.871307373,-2.464248657,2.613751706,427.1001,0.36999688,30.799913,33.9475,0.103677645
2024-09-20,15.5,-104.75,2.854537964,0.363204956,2.877551881,471.32236,0.36744946,30.831442,33.95746,0.10679062
2024-09-20,15.5,-104.5,1.377670288,1.234451294,1.849823078,434.10645,0.36229566,30.32417,33.502815,0.10699911
2024-09-20,15.5,-104.25,1.495147705,1.004104614,1.801025468,430.484,0.3802341,30.355038,33.39339,0.10918048
2024-09-20,15.5,-104.0,2.963592529,-0.599822998,3.023684558,429.4522,0.38275483,30.554049,33.129272,0.108707026
2024-09-20,15.5,-103.75,2.863006592,-0.443572998,2.897164778,427.41205,0.37533846,30.808584,33.13007,0.11447806
2024-09-20,15.5,-103.5,-4.577636719,2.713516235,5.321459225,436.86536,0.3850595,30.759855,33.191586,0.108859695
2024-09-20,15.5,-103.25,1.41229248,0.414993286,1.472001861,431.83002,0.37900034,30.564669,33.171352,0.116885476
2024-09-20,15.5,-103.0,-0.769638062,1.944290161,2.091077946,432.8026,0.3724145,30.824722,33.220963,0.116230465
2024-09-20,15.5,-102.75,4.547531128,1.35194397,4.744237753,433.8174,0.39122674,30.659758,33.316452,0.11978814
2024-09-20,15.5,-102.5,2.532653809,6.251968384,6.745475816,428.50604,0.35490382,30.100084,33.26147,0.11935978
2024-09-20,15.5,-102.25,-1.32194519,-0.01751709,1.322061245,429.05237,0.4060281,30.925158,33.227524,0.12526006
2024-09-20,15.5,-102.0,0.661727905,3.215362549,3.28274887,435.3941,0.38652694,31.618044,33.32587,0.12653054
2024-09-20,15.5,-101.75,-1.334686279,2.850540161,3.147533427,447.86737,0.3926224,31.568811,33.4454,0.12867017
2024-09-20,15.5,-101.5,0.075271606,0.27456665,0.284697489,440.93793,0.40404263,31.247814,33.391216,0.12687741
2024-09-20,15.5,-101.25,-0.39225769,1.215606689,1.277327569,425.2788,0.41034308,30.95808,33.44223,0.12631653
2024-09-20,15.5,-101.0,2.935119629,-1.651138306,3.367667582,440.2234,0.4029059,31.014603,33.49288,0.1321046
2024-09-20,15.5,-100.75,-0.335250854,0.640441895,0.722882394,437.53027,0.40694964,30.871096,33.32998,0.13571633
2024-09-20,15.5,-100.5,-5.872879028,0.343322754,5.882905625,434.6423,0.39837492,31.092886,33.370064,0.14238073
2024-09-20,15.5,-100.25,-1.492416382,3.939041138,4.21228581,444.053,0.40033036,32.01544,33.371326,0.13553281
2024-09-20,15.5,-100.0,1.088668823,5.679214478,5.782618515,448.1174,0.41010267,31.962439,33.343395,0.1503975
2024-09-20,15.5,-99.75,1.331588745,1.463119507,1.97834458,447.34174,0.3686419,31.676641,33.372784,0.16280028
2024-09-20,15.5,-99.5,1.361022949,-0.107513428,1.365262834,437.0529,0.35533568,31.36245,33.072903,0.15846871
2024-09-20,15.5,-99.25,1.163284302,-1.557723999,1.94415391,439.7267,0.35838377,31.606901,33.164062,0.1566389
2024-09-20,15.5,-99.0,0.617446899,-0.341629028,0.705656479,440.4331,0.37031263,31.568413,33.320625,0.1483595
2024-09-20,15.5,-98.75,-5.329589844,-1.29296875,5.484186001,440.27826,0.38231084,31.215673,33.17602,0.14345509
2024-09-20,15.5,-98.5,-5.543884277,-1.831130981,5.838466712,428.42685,0.3770305,31.764822,33.15807,0.15781417
2024-09-20,15.5,-98.25,-3.22164917,5.135406494,6.062295212,433.7047,0.3339001,30.651289,32.773815,0.15916541
2024-09-20,15.5,-98.0,3.050582886,-1.825271606,3.554950405,434.4532,0.35960123,30.994877,33.21916,0.16695045
2024-09-20,15.5,-97.75,-0.407958984,2.078369141,2.118029466,431.36813,0.32667536,31.124071,33.064575,0.20721984
2024-09-20,15.5,-97.5,1.531417847,-0.691680908,1.680375881,415.7791,0.2960769,30.168943,33.040043,0.21950789
2024-09-20,15.5,-97.25,0.028503418,-0.309616089,0.31092534,415.12637,0.32732752,31.024837,33.2934,0.2362848
2024-09-20,15.5,-97.0,-0.190246582,-0.059616089,0.199368603,420.4024,0.30030128,30.418592,33.210518,0.20619598
2024-09-20,15.5,-96.75,2.559158325,-0.285507202,2.575035086,419.17026,0.29686543,30.694876,33.110462,0.23057537
2024-09-20,15.5,-96.5,0.789978027,-3.089660645,3.189054434,405.87085,0.28508717,30.139153,33.223125,0.2438706
2024-09-20,15.5,-96.25,-2.306182861,-1.115661621,2.561870458,412.94418,0.2923751,30.115936,33.254807,0.23710907
2024-09-20,15.5,-96.0,-1.280227661,-0.752929688,1.485222535,403.64502,0.3117847,30.819487,33.083168,0.3090636
2024-09-20,15.5,-95.75,-2.537017822,-1.970489502,3.212364909,409.47046,0.2965366,29.87524,33.25819,0.3302231
2024-09-20,15.5,-95.5,-2.121368408,-1.832107544,2.803002315,403.11542,0.3141234,30.875542,33.359776,0.3361872
2024-09-20,15.5,-95.25,-2.691680908,-1.279373169,2.980258683,397.30817,0.29237884,30.333881,33.42898,0.44823608
2024-09-20,15.5,-95.0,2.098739624,2.003799438,2.901709875,430.7755,0.29269332,31.309525,33.257545,0.20308913
2024-09-20,15.5,-94.75,-3.583465576,0.305175781,3.596436819,429.3921,0.26951987,30.28819,32.902412,0.23869729
2024-09-20,15.5,-94.5,-3.299850464,-2.08265686,3.902111311,429.35632,0.2751896,30.430513,32.99668,0.17876144
2024-09-20,15.5,-94.25,1.76121521,-2.002197266,2.666584502,428.91492,0.31172666,31.349113,33.239883,0.17234845
2024-09-20,15.5,-94.0,1.767089844,-0.141891479,1.772777399,423.1873,0.3236958,31.251682,33.063965,0.15544975
2024-09-20,15.5,-93.75,0.363189697,0.397918701,0.538744883,396.95776,0.36095017,31.201607,32.85708,0.15189445
2024-09-20,15.5,-93.5,-3.170272827,3.100799561,4.434589915,379.4082,0.3092913,31.025202,32.234085,0.20228757
2024-09-20,15.5,-93.25,-1.669891357,-0.879470825,1.887327761,386.0426013333334,0.3349315,31.441746,32.00617,0.19579393
